,isbn_13,book_title,qid
1854,9780345490094,Triple Zero
1855,9780345490643,The Manhattan Hunt Club
1856,9780345492869,The Voyage of the Jerle Shannara Trilogy
1857,9780345494023,The Plague Dogs
1858,9780345494764,The Making of Star Wars
1859,9780345495815,"Star Trek, the Animated Series"
1860,9780345495839,Star Trek Logs Five and Six
1861,9780345495846,Logs Seven and Eight
1862,9780345538376,The Hobbit / The Lord of the Rings
1863,9780345915597,The World According to Garp
1864,9780349100135,If This Is A Man/The Truce
1865,9780349100470,The Drowned and the Saved
1866,9780349100562,The Lost Continent
1867,9780349102504,The Life and Death of My Lord Gilles de Rais
1868,9780349105307,Lincoln
1869,9780349106717,The Age of Extremes
1870,9780349107868,Hitler's Willing Executioners
1871,9780349110011,A Supposedly Fun Thing I'll Never Do Again
1872,9780349111889,Brief Interviews with Hideous Men
1873,9780349113005,Embrace
1874,9780349113463,The Tipping Point
1875,9780349113487,Aldous Huxley
1876,9780349113913,Me Talk Pretty One Day
1877,9780349116303,Long Walk to Freedom
1878,9780349116648,Dead Air
1879,9780349117041,The No. 1 Ladies' Detective Agency collection.
1880,9780370307121,A Likely Lad
1881,9780373028603,The Love Artist
1882,9780373033102,Lawful Possession
1883,9780373033669,P.S. I Love You
1884,9780373124183,The Sultan's Bought Bride
1885,9780373126002,A Mistress For The Taking
1886,9780373194865,Sky's Pride and Joy
1887,9780373195602,If You Don't Know by Now
1888,9780373225736,The Stranger Next Door
1889,9780373246472,The Sheik & the Princess Bride
1890,9780373246830,Lori's Little Secret
1891,9780373250219,Burning The Map
1892,9780373250479,Slightly Settled
1893,9780373250714,Monkey Business
1894,9780373273492,The Right Stuff
1895,9780373274482,In Dark Waters
1896,9780373274611,The Bluest Eyes in Texas
1897,9780373274741,Wild Fire
1898,9780373285235,The MacGregors
1899,9780373285242,Dream Makers
1900,9780373285433,Rebellion
1901,9780373288564,The Gunslinger
1902,9780373289806,Lady of the Lake
1903,9780373483372,Tallchief for Keeps
1904,9780373484416,Time and Again
1905,9780373510054,First Impressions
1906,9780373513284,Double-Cross
1907,9780373632442,Father to Son
1908,9780373638161,Savage Sun
1909,9780373638178,Omega Path
1910,9780373638529,Hydra's Ring
1911,9780373692286,Her Last Temptation
1912,9780373712489,Her Little Secret
1913,9780373713011,Expectant Father
1914,9780373713448,The Other Woman
1915,9780373760039,The Accidental Bodyguard
1916,9780373764198,Tallchief
1917,9780373764211,Dr. Desirable
1918,9780373766628,Blame it on the Blackout
1919,9780373767618,Bedded Then Wed
1920,9780373767793,Blackmailed Into Bed
1921,9780373771257,Tell Me No Lies
1922,9780373771370,A Lady At Last
1923,9780373771714,"The Pirate, the Adventurer & the Cowboy"
1924,9780373771721,Call After Midnight & Under the Knife
1925,9780373772513,Manhunting
1926,9780373772520,Reckless Love
1927,9780373792733,The Perfect Score
1928,9780373802135,Elphame's Choice
1929,9780373802395,Winter Moon
1930,9780373802425,Brighid's Quest
1931,9780373802487,Shattered Dance
1932,9780373832712,Sizzle
1933,9780373835492,The Foundling
1934,9780373836932,"And the Envelope, Please..."
1935,9780373870288,Suddenly Daddy
1936,9780373895205,Seven Sunny Days
1937,9780374131944,Cross-X
1938,9780374146351,The Echo Maker
1939,9780374253844,That Same Flower
1940,9780374280390,Uncommon Carriers
1941,9780374292799,The World Is Flat [Updated and Expanded]
1942,9780374299194,The Discomfort Zone
1943,9780374500528,Gimpel the Fool and Other Stories
1944,9780374502003,The Natural
1945,9780374506803,The Slave
1946,9780374517885,Sammlung
1947,9780374519742,Heirs of General Practice
1948,9780374522599,The Control of Nature
1949,9780374522834,The Death of Artemio Cruz
1950,9780374522872,Coming Into the Country
1951,9780374523930,Assembling California
1952,9780374524791,Satan in Goray
1953,9780374524920,The Stories (So Far) of Deborah Eisenberg
1954,9780374525071,The Lost Lunar Baedeker
1955,9780374525118,The Spirit Level
1956,9780374525804,The Artist of the Missing
1957,9780374525866,The Magic Barrel
1958,9780374526962,The Eclogues of Virgil (Bilingual Edition)
1959,9780374527051,The Oresteia of Aeschylus
1960,9780374528379,The Brothers Karamazov
1961,9780374528539,"Get Out of My Life, But First Could You Drive Me & Cheryl to the Mall"
1962,9780374528553,Selected Verse
1963,9780374528669,Crescent and Star
1964,9780374529260,Memoirs of Hadrian
1965,9780374529383,The Fixer
1966,9780374529604,The Poetry of Pablo Neruda
1967,9780374529949,Play It As It Lays
1968,9780374530259,Gimpel the Fool
1969,9780374530303,Martin and John
1970,9780374530310,Georgics (Zongo Classics)
1971,9780374530495,Palm-of-the-Hand Stories
1972,9780374530716,Sophie's World
1973,9780374626235,The Complete Stories
1974,9780375400704,Molloy ; Malone dies ; The unnamable
1975,9780375407932,The Border Trilogy
1976,9780375408274,Ralph Ellison
1977,9780375411724,Collected Shorter Fiction
1978,9780375413315,The Cairo Trilogy
1979,9780375415036,Essays
1980,9780375421051,On Late Style
1981,9780375422713,The Good Husband of Zebra Drive
1982,9780375422720,Blue Shoes and Happiness
1983,9780375423802,Black Hole
1984,9780375500725,The Heart of a Woman
1985,9780375507151,Cliffs of Despair
1986,9780375507908,In Cold Blood
1987,9780375509179,Shakespeare's Kitchen
1988,9780375700125,As She Climbed Across the Table
1989,9780375700262,Evening
1990,9780375700811,The Executioner's Song
1991,9780375701368,Virginia Woolf
1992,9780375701474,Night Falls Fast
1993,9780375701801,Geisha
1994,9780375701887,The Amen Corner
1995,9780375701894,Tell Me how Long the Train's Been Gone
1996,9780375701962,The Moviegoer
1997,9780375702365,The World and Other Places
1998,9780375702976,Melville
1999,9780375703065,A Virtuous Woman
2000,9780375703409,Maximum City
2001,9780375703843,Glamorama
2002,9780375703867,White Teeth
2003,9780375703874,The Autograph Man
2004,9780375704055,Awakenings
2005,9780375704253,Sons of Mississippi
2006,9780375704437,For the Relief of Unbearable Urges
2007,9780375705045,"Breath, Eyes, Memory"
2008,9780375705243,Founding Brothers
2009,9780375706332,The Tiny One
2010,9780375706363,Crucible of War
2011,9780375706677,No Country for Old Men
2012,9780375707216,I Married a Communist
2013,9780375707490,Lives of Girls and Women
2014,9780375708213,The Working Poor
2015,9780375708220,Masters of Death
2016,9780375708732,Burr
2017,9780375711169,De Kooning
2018,9780375713347,Geek Love
2019,9780375713934,John James Audubon
2020,9780375714498,Manufacturing Consent
2021,9780375714627,Mythology
2022,9780375714634,Peanuts
2023,9780375714764,"Good-bye, Chunky Rice"
2024,9780375719004,The Adolescent
2025,9780375719011,The Double and the Gambler
2026,9780375724374,Anil's Ghost
2027,9780375724428,The Stories of John Cheever
2028,9780375724503,Ghostwritten
2029,9780375724633,Theatre
2030,9780375724930,The Bridegroom
2031,9780375724954,Stranger in the Forest
2032,9780375725036,Elect Mr. Robinson for a Better World
2033,9780375725180,Red
2034,9780375725302,Shroud
2035,9780375725975,Acts of Faith
2036,9780375726514,The Box Man
2037,9780375726521,The Ruined Map
2038,9780375726538,The Face of Another
2039,9780375726712,A Coffin for Dimitrios
2040,9780375726798,The Light of Day
2041,9780375727061,Julian
2042,9780375727139,The Dive from Clausen's Pier
2043,9780375727276,Lunar Park
2044,9780375727382,"Salonica, City of Ghosts"
2045,9780375727573,World Light
2046,9780375727580,Paradise Reclaimed
2047,9780375751516,The Picture of Dorian Gray
2048,9780375752193,In Search of Lost Time
2049,9780375752339,The Guermantes Way
2050,9780375752674,Iceland
2051,9780375753107,Sodom and Gomorrah
2052,9780375755194,Sailing Alone Around the Room
2053,9780375755217,The Trouble With Poetry
2054,9780375756603,Pipe Dream
2055,9780375757013,Great Expectations
2056,9780375757181,The Return of the Native
2057,9780375757280,Ethan Frome & Summer
2058,9780375757990,The Basic Works of Aristotle
2059,9780375758232,Paris to the Moon
2060,9780375758737,Comfort Me With Apples
2061,9780375759147,Little Dorrit
2062,9780375759314,Crossing to Safety
2063,9780375759345,The Waste Land and Other Writings
2064,9780375759864,The Lost Painting
2065,9780375760136,Daniel Deronda
2066,9780375760396,The Botany of Desire
2067,9780375760525,Paris 1919
2068,9780375760648,War and Peace
2069,9780375760815,Savage Beauty
2070,9780375760846,The Survivor
2071,9780375760945,The Truth About The Drug Companies
2072,9780375802430,Flap Your Wings
2073,9780375806704,The Phantom Tollbooth
2074,9780375812934,Jurassic Park Institute Dinosaur Field Guide
2075,9780375813689,The School Skeleton
2076,9780375813757,"Love, Stargirl"
2077,9780375814686,Terrier
2078,9780375822971,Big Dog... Little Dog
2079,9780375823022,"Junie B., First Grader"
2080,9780375823787,Ancient Greece and the Olympics
2081,9780375826887,Moose Master
2082,9780375826894,Code Word Kangaroo
2083,9780375827488,The Easter Rabbit's Parade
2084,9780375828256,The People of Sparks
2085,9780375829635,Young Warriors
2086,9780375832208,Ancient Rome and Pompeii
2087,9780375832215,Tsunamis and Other Natural Disasters
2088,9780375835315,Nick and Norah's Infinite Playlist
2089,9780375836046,Toys Go Out
2090,9780375836572,The Realm of Possibility
2091,9780375839375,Mayflower Treasure Hunt
2092,9780375839566,Are We There Yet?
2093,9780375844409,Naomi and Ely's No Kiss List
2094,9780375846731,The Amber Spyglass
2095,9780380004614,Ox
2096,9780380016365,Laura
2097,9780380017799,Chaining the Lady
2098,9780380454501,A Twist of Lennon
2099,9780380477128,Bethany's Sin
2100,9780380620005,Boy Who Turned Into a TV Set
2101,9780380699179,100 Great Fantasy Short Short Stories
2102,9780380707638,Stephen Hawking's Universe
2103,9780380710829,The Grass Crown
2104,9780380710843,Caesar's Women
2105,9780380711963,Tim
2106,9780380713806,Neither Here Nor There:
2107,9780380713813,Made in America
2108,9780380715435,The Mother Tongue
2109,9780380718122,Lucie Babbidge's House
2110,9780380720446,Wrinkles in Time
2111,9780380720866,Shadow of a Dark Queen
2112,9780380725786,The Death of an Irish Sea Wolf
2113,9780380727506,Notes from a Small Island
2114,9780380730360,Prayers for Rain
2115,9780380731152,Devil May Care
2116,9780380731213,Street of the Five Moons
2117,9780380731220,Summer of the Dragon
2118,9780380731503,Wayside School Is Falling Down (rack)
2119,9780380731862,Shutter Island
2120,9780380731954,The Deeds of the Disturber
2121,9780380732029,Killing Time
2122,9780380732548,Anne Frank
2123,9780380759491,Xanth 15: The Color of Her Panties
2124,9780380759507,Firefly
2125,9780380763399,Only Mine
2126,9780380771080,Neon Lit:city of Glass
2127,9780380776047,To Love a Dark Lord
2128,9780380777587,Runaway Bride
2129,9780380784912,The Night Remembers
2130,9780380789023,Smoke and Mirrors
2131,9780380789832,Shards of a Broken Crown
2132,9780380792047,Sins of a Shaker Summer
2133,9780380793471,Regarding the Fountain
2134,9780380794874,What Looks Like Crazy On an Ordinary Day
2135,9780380803279,Exile's Return
2136,9780380809066,The Great Book of Amber
2137,9780380810956,The Wolves in the Walls
2138,9780380813810,Lamb
2139,9780380813865,The Body in the Lighthouse
2140,9780380815692,The Nightingale's Song
2141,9780380815937,In the Beginning...was the Command Line
2142,9780380817931,Olympos
2143,9780380818204,The Marriage Lesson
2144,9780380818952,First Comes Love
2145,9780380898039,Red Message
2146,9780385017336,Love Poems and Sonnets of William Shakespeare
2147,9780385023511,The Complete Poetry of John Milton
2148,9780385040204,Your Child's Self-esteem
2149,9780385074070,Complete Stories and Poems of Edgar Allan Poe
2150,9780385085335,I Maccabees
2151,9780385086165,A Man of the People
2152,9780385090025,Saint Thomas Aquinas
2153,9780385092104,The Birth of Tragedy and The Genealogy of Morals
2154,9780385121224,Plagues and Peoples
2155,9780385129916,Night Shift
2156,9780385189514,The Complete Fairy Tales and Stories
2157,9780385236256,The King's Buccaneer
2158,9780385239547,Trials of Tears
2159,9780385240871,Lost in the Funhouse
2160,9780385264587,The Beginning and the End
2161,9780385264730,Children of the Alley
2162,9780385265706,The Book of Ruth
2163,9780385302319,Dragonfly in Amber
2164,9780385311779,Rain of Gold
2165,9780385313483,"The Last Lion: Winston Spencer Churchill: Visions of Glory, 1874-1932"
2166,9780385313612,Shakespeare A to Z
2167,9780385314695,The Sixteen Pleasures
2168,9780385315173,A Day in the Life
2169,9780385315289,Running from Safety
2170,9780385316576,Follow Your Heart
2171,9780385319270,There's No Such Place as Far Away
2172,9780385321983,Brian's Winter
2173,9780385325332,Laura Ingalls Wilder's Fairy Poems
2174,9780385333139,Black and Blue
2175,9780385333474,"God Bless You, Mr. Rosewater"
2176,9780385333504,Welcome to the Monkey House
2177,9780385333511,Bluebeard
2178,9780385333764,James Clavell's King Rat
2179,9780385333788,Player Piano
2180,9780385333818,"Wampeters, Foma and Granfalloons"
2181,9780385333870,Galápagos
2182,9780385333900,Jailbird
2183,9780385334174,Deadeye Dick
2184,9780385334235,Slapstick
2185,9780385334266,Palm Sunday
2186,9780385334303,The Naked Ape
2187,9780385335102,Aches & Pains
2188,9780385335546,The Midwife's Tale
2189,9780385335676,Kissing in Manhattan
2190,9780385335973,Dragonfly in Amber
2191,9780385335997,Voyager
2192,9780385336109,Intuition
2193,9780385336956,The Cloud Atlas
2194,9780385337816,Coming of Age in Mississippi
2195,9780385337939,A Painted House
2196,9780385338059,Lucifer's Shadow
2197,9780385339087,The Client
2198,9780385339094,The Street Lawyer
2199,9780385339599,The Summons
2200,9780385339605,The Rainmaker
2201,9780385339650,The King of Torts
2202,9780385339667,The Chamber
2203,9780385339674,The Brethren
2204,9780385339698,The Runaway Jury
2205,9780385339704,The Pelican Brief
2206,9780385340397,A Breath of Snow and Ashes
2207,9780385415606,The Golden Tulip
2208,9780385418133,The Art of Alfred Hitchcock
2209,9780385418492,How the Irish Saved Civilization
2210,9780385418867,The Power of Myth
2211,9780385423397,The Art of the Personal Essay
2212,9780385423755,On the Origins of War and the Preservation of Peace
2213,9780385424707,Texas! Trilogy
2214,9780385468435,A History of Philosophy
2215,9780385468862,Obasan
2216,9780385470452,A history of philosophy
2217,9780385470469,History of Philosophy
2218,9780385474016,Like Water for Chocolate
2219,9780385481960,Youth in Revolt
2220,9780385489492,Marie Antoinette
2221,9780385489515,Sister of My Heart
2222,9780385490627,What are the Seven Wonders of the World?
2223,9780385490818,The Handmaid's Tale
2224,9780385491037,The Robber Bride
2225,9780385491051,Surfacing
2226,9780385491082,Lady Oracle
2227,9780385492164,The Girl in the Flammable Skirt
2228,9780385492249,An Invisible Sign of My Own
2229,9780385493628,Fermat's Enigma
2230,9780385494786,Into Thin Air
2231,9780385495172,The Mating Mind
2232,9780385495226,The Hot Zone
2233,9780385495325,The Code Book
2234,9780385495547,Sailing the Wine-Dark Sea
2235,9780385496094,Traveling Mercies
2236,9780385497091,Thumbsucker
2237,9780385497145,Waterfront
2238,9780385497398,D. B.
2239,9780385503846,Moral Disorder
2240,9780385503952,Atonement
2241,9780385504218,The Da Vinci Code
2242,9780385508476,The Diary of Anne Frank
2243,9780385603102,House of Leaves
2244,9780385604833,Walk about
2245,9780385607018,The French Kitchen
2246,9780385609371,Where's My Cow?
2247,9780385720106,A Map of the World
2248,9780385720977,Willful Creatures
2249,9780385721004,The Complete Fiction of Nella Larsen
2250,9780385721059,Good Faith
2251,9780385721677,Oryx and Crake
2252,9780385721790,Atonement
2253,9780385721875,The Age of Grief
2254,9780385721912,Man Walks Into a Room
2255,9780385722162,In the Beginning
2256,9780385722438,Ella Minnow Pea
2257,9780385729369,Forever in Blue
2258,9780385731829,Frogs & French Kisses
2259,9780385731843,Bras & Broomsticks
2260,9780385732338,Cuba 15
2261,9780385732536,Messenger
2262,9780385732550,The Giver
2263,9780385732567,Gathering Blue
2264,9780385732918,King Dork
2265,9780385733205,Anatomy of a Boyfriend
2266,9780385733878,Spells & Sleeping Bags
2267,9780385734073,BFF
2268,9780387987200,Leaps of Faith
2269,9780393002034,Three Greek Plays
2270,9780393002317,The Echo of Greece
2271,9780393011838,What Einstein Told His Cook
2272,9780393020397,The Annotated Huckleberry Finn
2273,9780393040586,The Confident Child
2274,9780393048858,The Complete Plays
2275,9780393050578,Will in the World
2276,9780393051582,The Annotated Christmas Carol
2277,9780393057249,Trainspotting
2278,9780393057799,Redemption
2279,9780393058000,The New Annotated Sherlock Holmes
2280,9780393058260,"Power, Faith, and Fantasy"
2281,9780393058475,Six Frigates
2282,9780393058635,In Search of Memory
2283,9780393059168,Sherlock Holmes
2284,9780393059465,The Annotated Uncle Tom's Cabin
2285,9780393059953,Civilization and Its Discontents
2286,9780393060416,The 9/11 Commission Report
2287,9780393060911,Coach
2288,9780393061062,Will Eisner's New York
2289,9780393061437,IWoz
2290,9780393061635,The Making of the Fittest
2291,9780393064988,The Richness of Life
2292,9780393090024,Anton Chekhov's Short Stories
2293,9780393092103,Middlemarch
2294,9780393093124,"Three Plays of Euripides: Alcestis, Medea, The Bacchae"
2295,9780393098211,Red and Black
2296,9780393307009,Wonderful Life: The Burgess Shale and the Nature of History
2297,9780393308198,The Panda's Thumb
2298,9780393308556,The Book of Embraces
2299,9780393310320,Maurice
2300,9780393311037,Hen's Teeth and Horse's Toes
2301,9780393311396,Eight Little Piggies
2302,9780393312768,Black Holes and Time Warps
2303,9780393313963,Girl with Curious Hair
2304,9780393315080,The Wanting Seed
2305,9780393315110,Uncommon Ground: Rethinking the Human Place in Nature
2306,9780393315639,Marabou Stork Nightmares
2307,9780393316025,The Doctor Is Sick
2308,9780393316049,"""Surely You're Joking, Mr. Feynman!"""
2309,9780393318289,Reinventing the Enemy's Language
2310,9780393318357,The Hemingway Women
2311,9780393318685,Filth
2312,9780393318791,Hemingway
2313,9780393320039,On Becoming a Novelist
2314,9780393320923,"""What Do You Care what Other People Think?"""
2315,9780393321630,Police Brutality
2316,9780393321807,Proust's Way: A Field Guide to In Search of Lost Time
2317,9780393321982,Strangers on a Train
2318,9780393322101,When Broken Glass Floats: Growing Up Under the Khmer Rouge
2319,9780393322576,The Feminine Mystique
2320,9780393322965,The Bush Dyslexicon
2321,9780393323528,Next: The Future Just Happened
2322,9780393324143,The Sisters: The Saga of the Mitford Family
2323,9780393324358,Fanny
2324,9780393324464,The Future of Spacetime
2325,9780393324815,Moneyball: The Art of Winning an Unfair Game
2326,9780393324860,Naked Economics: Undressing the Dismal Science
2327,9780393325836,The Bacchae of Euripides
2328,9780393326710,The 9/11 Commission Report: Final Report
2329,9780393327021,Korea's Place in the Sun: A Modern History (Updated)
2330,9780393327069,Country of Origin: A Novel
2331,9780393327342,Fight Club: A Novel
2332,9780393327656,"The End of Faith: Religion, Terror, and the Future of Reason"
2333,9780393328622,The History of Love: A Novel
2334,9780393329124,Spook: Science Tackles the Afterlife
2335,9780393329292,Identity and Violence: The Illusion of Destiny (Issues of Our Time)
2336,9780393329407,Another Bullshit Night in Suck City: A Memoir
2337,9780393703276,The Body Remembers Continuing Education Test
2338,9780393703351,Living on the Razor's Edge
2339,9780393924282,Paradise Lost
2340,9780393924657,Anton Chekhov's Selected Plays
2341,9780393924916,Keats's Poetry and Prose
2342,9780393924954,A History of Modern Europe
2343,9780393925722,The Norton Anthology of Western Literature: Beginnings through the Renaissance
2344,9780393926118,The Norton Anthology of Short Fiction
2345,9780393927207,The Norton Anthology of English Literature
2346,9780393927696,Born in Blood and Fire
2347,9780393930139,The Norton Anthology of Literature By Women
2348,9780393956535,The Scarlet Letter
2349,9780393959048,The Turn of the Screw
2350,9780393959055,"Walden ; And, Resistance to Civil Government"
2351,9780393960570,The Awakening
2352,9780393962932,Paradise Lost
2353,9780393963045,"The Foundations of Early Modern Europe, 1460-1559"
2354,9780393964523,Robinson Crusoe
2355,9780393964585,Frankenstein
2356,9780393970128,Dracula
2357,9780393974294,The Norton Anthology of Theory and Criticism
2358,9780393977516,Sense and Sensibility
2359,9780393977530,George Bernard Shaw's Plays
2360,9780393977615,Death and the King's Horseman
2361,9780393978193,The Tempest
2362,9780393978896,Wuthering Heights
2363,9780393979169,Passing
2364,9780393979312,1 Henry IV
2365,9780393979534,The Scarlet Letter
2366,9780394448046,A Tear and a Smile
2367,9780394536491,The Castle in the Forest
2368,9780394541556,Maus : a survivor's tale
2369,9780394571072,Race of Scorpions
2370,9780394584041,Essentials of Classic Italian Cooking
2371,9780394604800,"Bernard Shaw's Saint Joan, Major Barbara, Androcles and the Lion"
2372,9780394700137,James Joyce's Ulysses
2373,9780394700151,Hawthorne's Short Stories
2374,9780394701493,"Three Famous Short Novels: short novels, Spotted Horses, Old Man, The Bear"
2375,9780394704371,The Will to Power
2376,9780394733524,The Dot and the Line
2377,9780394735306,The Tale of Genji
2378,9780394743042,The Ravishing of Lol Stein
2379,9780394746166,Common Ground
2380,9780394746234,"The Civil War, a Narrative: Red River to Appomattox"
2381,9780394749136,"The Civil War, a narrative. Fort Sumter to Perryville"
2382,9780394751221,The History of Sexuality
2383,9780394756967,The Wall
2384,9780394757650,The Simple Art of Murder
2385,9780394757681,The Long Goodbye
2386,9781400030170,The High Window
2387,9780394758275,"Farewell, My Lovely"
2388,9780394758282,The Big Sleep
2389,9780394759845,Oscar Wilde
2390,9780394800165,Green Eggs and Ham
2391,9780394800271,Snow
2392,9780394800769,Happy Birthday to You!
2393,9780394800837,McElligot's Pool
2394,9780394800912,Dr. Seuss's Sleep Book
2395,9780394820378,The Phantom Tollbooth
2396,9780394832203,Juniper
2397,9780394844848,The 500 Hats of Bartholomew Cubbins
2398,9780394895833,Baby's Animal Friends
2399,9780395131534,"Winston S. Churchill, volume IV, 1916-1922"
2400,9780395291306,The Languages of Tolkien's Middle-earth
2401,9780395419182,"Winston S. Churchill: Never Despair, 1945–1965"
2402,9780395500767,Richard Brautigan's Trout Fishing in America
2403,9780395530078,The Natural Way to Draw
2404,9780395544259,The Turtle and the Monkey
2405,9780395547038,"Richard Brautigan's A Confederate General from Big Sur, Dreaming of Babylon, and The Hawkline Monster"
2406,9780395599686,Memoirs of the Second World War
2407,9780395606490,Sauron Defeated
2408,9780395657836,In Search of Dracula
2409,9780395680926,Morgoth's Ring: The legends of Aman
2410,9780395706749,Revenge of the Lawn
2411,9780395710418,The War of the Jewels
2412,9780395740101,The Old Way of Seeing
2413,9780395746561,Sector 7
2414,9780395754900,The Riverside Shakespeare
2415,9780395776087,An American Plague
2416,9780395809990,The Riverside Milton
2417,9780395877432,Demonic Males
2418,9780395883976,The Gettysburg Address
2419,9780395957998,Roverandom
2420,9780399142789,Conversations with God
2421,9780399143069,Three Complete Novels
2422,9780399146268,Three Complete Novels
2423,9780399147319,Three Complete Novels
2424,9780399150210,Hercule Poirot's Casebook
2425,9780399153594,The Last Assassin
2426,9780399153730,White Lies
2427,9780399153891,John's Story
2428,9780399153938,Book of the Dead
2429,9780399154003,Under Orders
2430,9780399154195,The Navigator
2431,9780399226908,Activities for healthy bodies.
2432,9780399504334,Amphigorey
2433,9780399529207,Lord of the Flies
2434,9780399532719,The Out-of-sync Child Has Fun
2435,9780413735904,A Clockwork Orange
2436,9780413771162,The Truth
2437,9780413771605,The Name of the World
2438,9780413772329,Resuscitation of a Hanged Man
2439,9780413772428,Jesus' Son
2440,9780413772787,The Birds
2441,9780415050791,The Presocratic Philosophers
2442,9780415183734,Introduction to Phenomenology
2443,9780415211291,The Psychology of Time
2444,9780415253895,The Road to Serfdom
2445,9780415254083,Tractatus Logico-philosophicus
2446,9780415266710,The Franco-Prussian War
2447,9780415278416,Phenomenology of Perception
2448,9780415283045,New Media Language
2449,9780415285841,Marxism and Literary Criticism
2450,9780415356299,The British Empiricists
2451,9780415901475,Mary Shelley
2452,9780415907446,Assemblywomen
2453,9780415926324,Chomsky on Democracy & Education
2454,9780415970235,Diana Wynne Jones
2455,9780425099339,Shattered
2456,9780425099995,The Psychology of Winning
2457,9780425100417,The Regatta Mystery and Other Stories
2458,9780425116562,The Cardinal of the Kremlin
2459,9780425127261,The Bone Yard
2460,9780425134351,Patriot Games
2461,9780425136980,Shadow Fires
2462,9780425143322,Without Remorse
2463,9780425144305,Paws Before Dying
2464,9780425144374,Clear and Present Danger
2465,9780425146224,A New Leash on Death
2466,9780425147511,The Key to Midnight
2467,9780425147580,Debt of Honor
2468,9780425151044,A Pinch of Poison
2469,9780425152898,Mind Prey
2470,9780425152904,Thin Air
2471,9780425157701,Airborne
2472,9780425159538,The Grass Dancer
2473,9780425161296,Hocus Pocus
2474,9781101007426,Tom Clancy's Net Force: Virtual Vandals
2475,9780425162446,The Rapture of Canaan
2476,9780425164174,One is the Loneliest Number
2477,9780425169698,Here on Earth
2478,9780425170342,Rainbow Six
2479,9780425174807,Divide and Conquer
2480,9780425178928,The Raphael Affair
2481,9780425179611,It's Not About the Bike
2482,9780425180051,Line of Control
2483,9780425180969,The Bear and the Dragon
2484,9780425181102,Phantoms
2485,9780425181119,Strangers
2486,9780425181607,Stephen King's Danse Macabre
2487,9780425181645,E
2488,9780425182383,Stardust of Yesterday
2489,9780747260400,Tom Clancy's Net Force
2490,9780425182871,Chosen Prey
2491,9780425183038,Cloak and Dagger
2492,9780425184486,Death Match
2493,9780425185506,Picture Perfect
2494,9780425186701,Mission of Honor
2495,9780425187715,The Magical Worlds of the Lord of the Rings
2496,9780425188224,Shadowland
2497,9780425189641,Floating Dragon
2498,9780425190371,Practical Magic
2499,9780425190913,Sea of Fire
2500,9780425191194,McNally's Alibi
2501,9780425192030,Lightning
2502,9780425192795,Goddess of the Sea
2503,9780425193723,The Sea Hunters II
2504,9780425194522,Raise the Titanic!
2505,9780425194997,Field of Thirteen
2506,9780425195482,The Bad Place
2507,9780425196731,Slay Ride
2508,9780425196847,Jane's Warlord
2509,9780425197387,Iceberg
2510,9780425197394,The Mediterranean Caper
2511,9780425197455,10 Lb. Penalty
2512,9780425197493,Goddess of Spring
2513,9780425197547,Guilty Pleasures
2514,9780425198001,Odds Against
2515,9780425198322,Death's Acre
2516,9780425198681,Pattern Recognition
2517,9780425198735,Blow Fly
2518,9780425198803,Master of the Night
2519,9780425199169,Blood Sport
2520,9780425199329,Trojan Odyssey
2521,9780425199435,The Glass House
2522,9780425199930,Break in
2523,9780425200452,Murder on the Orient Express
2524,9780425201688,Tom Clancy's Splinter Cell
2525,9780425201961,Goddess of Light
2526,9780425203576,Master of the Moon
2527,9780425203897,Hideaway
2528,9780425204191,Lost City
2529,9780425204238,Black Wind
2530,9780425204245,The Archimedes Effect
2531,9780425205594,Dark Watch
2532,9780425206867,Shakespeare's Landlord
2533,9780425207758,Captive Dreams
2534,9780425207970,Danse Macabre
2535,9780425209219,Master of Swords
2536,9780425209424,Boys That Bite
2537,9780425209615,Shadow of the Moon
2538,9780425210383,Steamed
2539,9780425210765,Rat Race
2540,9780425211069,Mysteria
2541,9780425211892,Skeleton Coast
2542,9780425212011,Strange Candy
2543,9780425212134,Bit the Jackpot
2544,9780425212592,Prince of Ice
2545,9780425212783,Checkmate
2546,9780425213100,Shakespeare's Champion
2547,9780425213384,Cause of Death
2548,9780425213438,Over the Moon
2549,9780425213612,Wicked Ties
2550,9780425213971,Labyrinth
2551,9780425214244,Master of Dragons
2552,9780425214435,Eyes of Prey
2553,9780425214763,At Risk
2554,9780425215289,Goddess of Love
2555,9780425216026,New Moon
2556,9780425217245,The Harlequin
2557,9780426203674,Cat's Cradle
2558,9780434009053,The Hannibal Lecter Trilogy
2559,9780435233075,Death of a Salesman
2560,9780435233396,His Dark Materials
2561,9780435909611,When Rain Clouds Gather
2562,9780436350238,The complete works / 1 Down and out in Paris and London.
2563,9780439064866,Harry Potter and the Chamber of Secrets
2564,9780439087308,10 Things I Hate about You
2565,9780439098267,The Mouse and His Child
2566,9780439176835,Castle
2567,9780439176873,The Violet Keystone
2568,9780439178822,The Pen is Mightier Than the Sword
2569,9780439194044,"Mary, Queen of Scots, Queen Without a Country"
2570,9780439227148,The Call of the Wild
2571,9780439244190,Holes
2572,9780439286060,Freak the Mighty
2573,9780439291491,Alice in Wonderland
2574,9780439294843,No More Dead Dogs
2575,9780439314558,Conversations with J.K. Rowling
2576,9780439321624,Quidditch Through the Ages
2577,9780439341202,Every Cloud Has a Silver Lining
